iter	Logloss
2925	0.2002034785
2926	0.2001830168
2927	0.2001502361
2928	0.2000961304
2929	0.2000523138
2930	0.2000218663
2931	0.1999817828
2932	0.1999360531
2933	0.1998605524
2934	0.1998124429
2935	0.1997904646
2936	0.1997780289
2937	0.1997068213
2938	0.1996791968
2939	0.1996353803
2940	0.1996109989
2941	0.1995646625
2942	0.1995436642
2943	0.1994742297
2944	0.1994267035
2945	0.1993782673
2946	0.1993282213
2947	0.1992971438
2948	0.1992401683
2949	0.1992226697
2950	0.199197705
2951	0.1991562916
2952	0.1991290171
2953	0.1990802077
2954	0.1990534231
2955	0.1990365545
2956	0.1990024672
2957	0.1989704097
2958	0.1989274098
2959	0.1988932525
2960	0.1988292076
2961	0.1987817513
2962	0.1987420878
2963	0.1987027509
2964	0.1986445156
2965	0.1985938396
2966	0.1985665418
2967	0.1985448901
2968	0.1984945875
2969	0.1984576771
2970	0.1983923023
2971	0.1983364234
2972	0.1983179448
2973	0.1982993496
2974	0.1982850941
2975	0.1982688787
2976	0.1982256921
2977	0.1981625338
2978	0.1981305697
2979	0.1980965524
2980	0.1980764873
2981	0.1980242715
2982	0.1979835347
2983	0.1979535304
2984	0.197899868
2985	0.19787502
2986	0.1978295469
2987	0.1977917499
2988	0.1977421005
2989	0.1976808787
2990	0.1976376688
2991	0.197614244
2992	0.1975648746
2993	0.1975092757
2994	0.1974804613
2995	0.1974284321
2996	0.1974035141
2997	0.1973618907
2998	0.1972898197
2999	0.1972374872
3000	0.1972064797
3001	0.1971759854
3002	0.197148641
3003	0.1971031446
3004	0.1970869992
3005	0.1970745402
3006	0.1970041491
3007	0.1969532631
3008	0.1968936045
3009	0.1968112211
3010	0.1967512592
3011	0.1966933271
3012	0.1966521004
3013	0.1966227027
3014	0.1965420458
3015	0.1964947995
3016	0.1964591723
3017	0.1964136759
3018	0.1963700694
3019	0.1963240831
3020	0.1962710039
3021	0.1962398797
3022	0.1962187414
3023	0.196182251
3024	0.1961476271
3025	0.1961348647
3026	0.1960900216
3027	0.1960592007
3028	0.1959975823
3029	0.1959628651
3030	0.1959354506
3031	0.1958775418
3032	0.1958189331
3033	0.1957888589
3034	0.1957298069
3035	0.1957207309
3036	0.1956883118
3037	0.1956439937
3038	0.1956296448
3039	0.1955816403
3040	0.1955265663
3041	0.195468366
3042	0.195455242
3043	0.1954413831
3044	0.1954158235
3045	0.1953470423
3046	0.1953131766
3047	0.1952321697
3048	0.1952157093
3049	0.195203682
3050	0.1951757309
3051	0.1951396371
3052	0.1951189537
3053	0.1951017234
3054	0.1950705059
3055	0.1950327322
3056	0.1949745435
3057	0.194908877
3058	0.1948596826
3059	0.1948297833
3060	0.1947771358
3061	0.1947460933
3062	0.1947236367
3063	0.1946953123
3064	0.1946494426
3065	0.1946327606
3066	0.194602138
3067	0.1945494322
3068	0.1945021743
3069	0.1944566779
3070	0.1944082651
3071	0.1943786224
3072	0.1943273865
3073	0.1942736191
3074	0.1942511392
3075	0.1941961353
3076	0.1941666793
3077	0.1941500906
3078	0.1941053991
3079	0.1940695386
3080	0.1940202276
3081	0.1939985643
3082	0.1939673468
3083	0.1939557043
3084	0.1939002687
3085	0.1938652015
3086	0.1937930489
3087	0.1937481008
3088	0.1937154601
3089	0.1936512985
3090	0.1936304402
3091	0.1936042039
3092	0.1935984177
3093	0.1935418505
3094	0.1935134444
3095	0.1934567023
3096	0.193393089
3097	0.1933626181
3098	0.1933288108
3099	0.1932879573
3100	0.1932604495
3101	0.1931933948
3102	0.1931692934
3103	0.1931244736
3104	0.1930585389
3105	0.1930326409
3106	0.1929748022
3107	0.1929255844
3108	0.1929089841
3109	0.1928656109
3110	0.1927988828
3111	0.1927626957
3112	0.1926975192
3113	0.1926698131
3114	0.1926168273
3115	0.1925730807
3116	0.192523303
3117	0.1924642394
3118	0.1924409312
3119	0.1924330568
3120	0.192396998
3121	0.1923522599
3122	0.1923265953
3123	0.1922879
3124	0.1922550376
3125	0.1922012236
3126	0.1921434665
3127	0.1921086676
3128	0.1920695757
3129	0.1920482857
3130	0.1920271241
3131	0.1919973764
3132	0.1919529999
3133	0.1918816056
3134	0.1918124161
3135	0.1918030368
3136	0.1917632917
3137	0.1917187285
3138	0.1916971469
3139	0.1916676093
3140	0.1916245627
3141	0.1916063758
3142	0.1915662573
3143	0.1915328816
3144	0.1914882835
3145	0.1914182074
3146	0.1913898246
3147	0.191347338
3148	0.1913047114
3149	0.191250874
3150	0.1912191548
3151	0.1911798413
3152	0.1911382296
3153	0.1911104535
3154	0.1910794693
3155	0.1910425122
3156	0.1910168476
3157	0.1909935861
3158	0.1909532343
3159	0.190918832
3160	0.190869206
3161	0.1908316423
3162	0.1907798697
3163	0.1907399379
3164	0.1907032141
3165	0.1906373377
3166	0.1906209357
3167	0.1905842119
3168	0.1905446767
3169	0.1905208436
3170	0.1904669945
3171	0.1904361737
3172	0.1903838528
3173	0.1903216744
3174	0.1902664138
3175	0.1902119581
3176	0.1901849286
3177	0.1901276615
3178	0.1900590202
3179	0.1900166386
3180	0.1899663359
3181	0.1899227644
3182	0.1899059657
3183	0.1898783763
3184	0.1898416175
3185	0.1898118699
3186	0.1897508347
3187	0.1897387257
3188	0.1897041484
3189	0.1896858799
3190	0.1896303276
3191	0.1895990518
3192	0.1895447127
3193	0.189503311
3194	0.1894611977
3195	0.1894405493
3196	0.1893707415
3197	0.1893390341
3198	0.1893215121
3199	0.1892853716
3200	0.1892492778
3201	0.1891938072
3202	0.189134382
3203	0.1890836243
3204	0.1890394928
3205	0.1889895401
3206	0.1889641438
3207	0.1889445454
3208	0.1889024087
3209	0.1888920495
3210	0.1888678431
3211	0.1888330559
3212	0.1887973237
3213	0.1887336054
3214	0.1886863125
3215	0.1886471623
3216	0.1885987028
3217	0.1885511999
3218	0.1885293383
3219	0.1884733661
3220	0.1884353708
3221	0.1883756422
3222	0.1883223881
3223	0.1882721437
3224	0.1882566516
3225	0.1882363182
3226	0.1882161482
3227	0.1881815126
3228	0.1881296234
3229	0.188092433
3230	0.1880262416
3231	0.1879567954
3232	0.1879314458
3233	0.1879058278
3234	0.1878784133
3235	0.187811102
3236	0.1877650923
3237	0.1877464271
3238	0.1877248922
3239	0.1876856369
3240	0.1876498114
3241	0.1876198538
3242	0.18758411
3243	0.1875566488
3244	0.187538042
3245	0.1875056929
3246	0.1874883109
3247	0.1874557052
3248	0.1874365967
3249	0.1873997446
3250	0.1873485087
3251	0.187323334
3252	0.187281489
3253	0.1872366109
3254	0.1872283049
3255	0.1871941593
3256	0.1871690429
3257	0.1871505644
3258	0.1870955021
3259	0.1870647279
3260	0.1870380483
3261	0.187004136
3262	0.1869601678
3263	0.1869327883
3264	0.1869245407
3265	0.1869091536
3266	0.1868629689
3267	0.1868433004
3268	0.1868235737
3269	0.1867848434
3270	0.1867390671
3271	0.1867057614
3272	0.1866787785
3273	0.186663683
3274	0.1865905738
3275	0.1865451591
3276	0.1865017392
3277	0.1864645955
3278	0.1864276151
3279	0.1863681432
3280	0.186332691
3281	0.1862742456
3282	0.1862442763
3283	0.1861905206
3284	0.1861792981
3285	0.1861499238
3286	0.1861213661
3287	0.1860868821
3288	0.1860462387
3289	0.1860034021
3290	0.1859222319
3291	0.1859013735
3292	0.1858366987
3293	0.1857884142
3294	0.1857468025
3295	0.1857219078
3296	0.1856971064
3297	0.1856688986
3298	0.1856633574
3299	0.1856484253
3300	0.1856155862
3301	0.1855870285
3302	0.1855575025
3303	0.1855177223
3304	0.1855012853
3305	0.1854811852
3306	0.185454109
3307	0.185390974
3308	0.18535845
3309	0.1852975431
3310	0.1852719718
3311	0.1852200943
3312	0.185194663
3313	0.1851342344
3314	0.1850821702
3315	0.1850191869
3316	0.1849662244
3317	0.1849412597
3318	0.184916575
3319	0.1848638692
3320	0.1848394645
3321	0.1848107084
3322	0.1847674402
3323	0.1847337729
3324	0.1846661466
3325	0.1846223067
3326	0.1845888494
3327	0.1845620998
3328	0.1845035728
3329	0.1844607712
3330	0.1844263806
3331	0.1843792043
3332	0.1843124763
3333	0.1842904514
3334	0.1842501112
3335	0.1842002985
3336	0.1841725691
3337	0.1841265477
3338	0.184084901
3339	0.1840429044
3340	0.1839889386
3341	0.1839528215
3342	0.1839288601
3343	0.1838818005
3344	0.1838533127
3345	0.183829048
3346	0.1837974338
3347	0.183732619
3348	0.1837184568
3349	0.1836936087
3350	0.183660968
3351	0.1836249209
3352	0.1835790162
3353	0.1835439839
3354	0.1834971343
3355	0.183459594
3356	0.1834226602
3357	0.1833893429
3358	0.1833590353
3359	0.1833303609
3360	0.1833114624
3361	0.1832397181
3362	0.1831973481
3363	0.1831751949
3364	0.1831415742
3365	0.183081799
3366	0.1830352877
3367	0.1830158525
3368	0.182980692
3369	0.1829494161
3370	0.1828957304
3371	0.1828350569
3372	0.1828092056
3373	0.1827810912
3374	0.1827268338
3375	0.1827017408
3376	0.1826761228
3377	0.182622927
3378	0.1825755758
3379	0.182547543
3380	0.1825147623
3381	0.1824572502
3382	0.1824255194
3383	0.1823729885
3384	0.1823388196
3385	0.1823167363
3386	0.1822796043
3387	0.182228625
3388	0.1821941644
3389	0.1821373289
3390	0.1820917859
3391	0.1820447729
3392	0.1820066143
3393	0.1819514237
3394	0.1819254324
3395	0.1818748497
3396	0.1818398525
3397	0.1818009939
3398	0.1817928979
3399	0.1817764726
3400	0.1817133026
3401	0.1816875446
3402	0.1816474611
3403	0.181594837
3404	0.1815858193
3405	0.1815248075
3406	0.1815001811
3407	0.181485494
3408	0.181443789
3409	0.1814027605
3410	0.1813538111
3411	0.1812944675
3412	0.1812723959
3413	0.1812150588
3414	0.1811968252
3415	0.1811648028
3416	0.1811146284
3417	0.1810639408
3418	0.1810393494
3419	0.1810099284
3420	0.1809860603
3421	0.1809555077
3422	0.1808983106
3423	0.1808561506
3424	0.1808132323
3425	0.1807853629
3426	0.1807570851
3427	0.1807008329
3428	0.1806698487
3429	0.1806362864
3430	0.1806317484
3431	0.1806066087
3432	0.1805622672
3433	0.1805371626
3434	0.1805021887
3435	0.1804660249
3436	0.1804281929
3437	0.180388611
3438	0.1803295357
3439	0.1802741001
3440	0.1802479455
3441	0.1802223276
3442	0.1802134733
3443	0.1801861404
3444	0.1801660637
3445	0.1801476901
3446	0.1801351611
3447	0.180094716
3448	0.1800673599
3449	0.1800387555
3450	0.1799804734
3451	0.1799632315
3452	0.179922308
3453	0.1798880574
3454	0.179864096
3455	0.1798428643
3456	0.1798133733
3457	0.1798057673
3458	0.1797687636
3459	0.1797314448
3460	0.1796767908
3461	0.1796436718
3462	0.179612221
3463	0.1795907677
3464	0.1795509408
3465	0.1794947703
3466	0.1794673675
3467	0.1794172398
3468	0.1793776346
3469	0.179343209
3470	0.179317976
3471	0.1792851019
3472	0.1792586907
3473	0.1792388239
3474	0.1792237868
3475	0.1792050983
3476	0.1791768672
3477	0.1791313008
3478	0.1790845678
3479	0.1790576083
3480	0.1790348718
3481	0.1790129519
3482	0.1789855024
3483	0.1789497935
3484	0.178893308
3485	0.1788666751
3486	0.178801697
3487	0.1787809786
3488	0.1787275845
3489	0.1787026548
3490	0.1786887726
3491	0.1786838147
3492	0.1786324621
3493	0.1785971732
3494	0.1785634359
3495	0.1785180911
3496	0.1784821957
3497	0.178444212
3498	0.178394411
3499	0.1783526126
3500	0.1783137774
3501	0.1782955555
3502	0.1782657962
3503	0.1782201015
3504	0.1781812895
3505	0.1781575264
3506	0.1781392462
3507	0.1781097669
3508	0.178049455
3509	0.1779850018
3510	0.1779428768
3511	0.1779045082
3512	0.1778625465
3513	0.1778467627
3514	0.1778138654
3515	0.1777703055
3516	0.1777462974
3517	0.1777284488
3518	0.1776957381
3519	0.1776580577
3520	0.1776262802
3521	0.1775909564
3522	0.1775583623
3523	0.1775122126
3524	0.1774767954
3525	0.177431929
3526	0.1773765517
3527	0.1773557167
3528	0.1773288272
3529	0.1772904236
3530	0.1772665205
3531	0.1772313483
3532	0.1772083201
3533	0.1771949278
3534	0.1771748394
3535	0.1771400522
3536	0.1770639565
3537	0.1770510892
3538	0.1770129189
3539	0.1769872543
3540	0.1769717272
3541	0.1769320753
3542	0.176890382
3543	0.1768568546
3544	0.176835938
3545	0.1767716831
3546	0.1767581275
3547	0.1767176707
3548	0.1767015136
3549	0.1766498344
3550	0.1766149072
3551	0.1765819631
3552	0.1765156784
3553	0.176448997
3554	0.1764042472
3555	0.1763747796
3556	0.1763514131
3557	0.1763287932
3558	0.176302312
3559	0.176268843
3560	0.1762402269
3561	0.1762166271
3562	0.17615985
3563	0.1761187632
3564	0.1760727185
3565	0.1760297186
3566	0.1759831373
3567	0.175962419
3568	0.1759326597
3569	0.1758983974
3570	0.1758645784
3571	0.1758421685
3572	0.1758253698
3573	0.1757752771
3574	0.1757527856
3575	0.1757041628
3576	0.1756667158
3577	0.1756275422
3578	0.1755869221
3579	0.1755647805
3580	0.1755477252
3581	0.1755297366
3582	0.1754879849
3583	0.1754393971
3584	0.1754216419
3585	0.1753835416
3586	0.1753329356
3587	0.1753032696
3588	0.1752807897
3589	0.1752466558
3590	0.1752277106
3591	0.1751608892
3592	0.1751289484
3593	0.1751014873
3594	0.1750664317
3595	0.1750071581
3596	0.1749548956
3597	0.174907066
3598	0.1748423095
3599	0.1747934184
3600	0.174755878
3601	0.1747251971
3602	0.1746630654
3603	0.1746217454
3604	0.1745985772
3605	0.1745741725
3606	0.1745315692
3607	0.1744764252
3608	0.1744500606
3609	0.174416265
3610	0.1743793196
3611	0.1743456873
3612	0.1743279903
3613	0.1743038772
3614	0.1742393307
3615	0.1742339761
3616	0.1742182857
3617	0.1741918161
3618	0.1741711444
3619	0.1741262197
3620	0.1740976386
3621	0.1740710524
3622	0.1740380733
3623	0.1739851692
3624	0.1739466256
3625	0.1739183245
3626	0.1738868153
3627	0.1738298982
3628	0.1738018538
3629	0.1737811121
3630	0.1737380888
3631	0.1736942023
3632	0.1736444479
3633	0.1736214664
3634	0.1736054727
3635	0.1735613295
3636	0.173529552
3637	0.1734897019
3638	0.1734402858
3639	0.1734084616
3640	0.1733454316
3641	0.1733137942
3642	0.1732942774
3643	0.1732385385
3644	0.1732158019
3645	0.1732034712
3646	0.1731446876
3647	0.1731087221
3648	0.1730679737
3649	0.1730428807
3650	0.1730146729
3651	0.1729760826
3652	0.1729059948
3653	0.172862015
3654	0.1727997899
3655	0.1727573733
3656	0.1727260041
3657	0.1726966065
3658	0.1726363996
3659	0.1725980076
3660	0.172546725
3661	0.172496154
3662	0.1724756107
3663	0.1724490944
3664	0.1724149488
3665	0.1723554419
3666	0.1723245743
3667	0.1723095722
3668	0.172286474
3669	0.1722534133
3670	0.1722168295
3671	0.1721837572
3672	0.1721478383
3673	0.1721117212
3674	0.1720873981
3675	0.1720614885
3676	0.1720355323
3677	0.1719936173
3678	0.1719477942
3679	0.1719179066
3680	0.1718943885
3681	0.1718670673
3682	0.1718364331
3683	0.1718119233
3684	0.1717885102
3685	0.1717458369
3686	0.1717215488
3687	0.1716974008
3688	0.1716699396
3689	0.1716535026
3690	0.1716120542
3691	0.1715828082
3692	0.1715656595
3693	0.1715243978
3694	0.1714895989
3695	0.1714444058
3696	0.171425274
3697	0.1713807809
3698	0.1713459353
3699	0.1713259752
3700	0.1712738877
3701	0.1712384355
3702	0.1711932424
3703	0.1711711359
3704	0.1711564837
3705	0.1711367219
3706	0.1710910622
3707	0.1710572782
3708	0.1710001161
3709	0.1709790828
3710	0.1709296084
3711	0.1709123897
3712	0.1708769259
3713	0.1708444135
3714	0.1708004919
3715	0.1707632782
3716	0.1707339272
3717	0.1706895974
3718	0.1706702789
3719	0.1706216095
3720	0.1705636191
3721	0.1705424691
3722	0.1705156145
3723	0.1704997025
3724	0.1704815039
3725	0.1704515696
3726	0.1704187189
3727	0.1703892046
3728	0.1703692795
3729	0.1703377587
3730	0.1703029481
3731	0.1702699807
3732	0.1702092955
3733	0.1701992163
3734	0.170178288
3735	0.1701291402
3736	0.1700828622
3737	0.170051563
3738	0.1700203339
3739	0.1699666015
3740	0.1699468397
3741	0.1699065695
3742	0.1698860845
3743	0.169854272
3744	0.1698299256
3745	0.1698132903
3746	0.1697765199
3747	0.169745909
3748	0.1697186111
3749	0.1696634788
3750	0.1696383508
3751	0.1696080782
3752	0.1695652883
3753	0.169535809
3754	0.1695055247
3755	0.1694456795
3756	0.1694313073
3757	0.1693865575
3758	0.1693599829
3759	0.1693310519
3760	0.1693213227
3761	0.1692936749
3762	0.1692673569
3763	0.1692322081
3764	0.1692099615
3765	0.1691865134
3766	0.169161992
3767	0.169140387
3768	0.1691035583
3769	0.1690655513
3770	0.1690137204
3771	0.1689701489
3772	0.1689349767
3773	0.1689164865
3774	0.1688845457
3775	0.1688331581
3776	0.1687809772
3777	0.1687626737
3778	0.168716139
3779	0.1686849098
3780	0.168637092
3781	0.1686269544
3782	0.1685646127
3783	0.1685201196
3784	0.1684672971
3785	0.1684328832
3786	0.1683921931
3787	0.1683427537
3788	0.1683152692
3789	0.1682856965
3790	0.1682514809
3791	0.1682249297
3792	0.1681934555
3793	0.1681463376
3794	0.1681151784
3795	0.1680789913
3796	0.1680508068
3797	0.1680253755
3798	0.1680041205
3799	0.167981909
3800	0.1679477167
3801	0.1679265433
3802	0.1679051484
3803	0.1678856666
3804	0.167863805
3805	0.1678326458
3806	0.1677852946
3807	0.1677465176
3808	0.1677153818
3809	0.1676876756
3810	0.1676595845
3811	0.1676115917
3812	0.1675548378
3813	0.1675019454
3814	0.1674722094
3815	0.1674344591
3816	0.1674069396
3817	0.1673610582
3818	0.1673346587
3819	0.1673129604
3820	0.1672729002
3821	0.1672297486
3822	0.1672121334
3823	0.1671696468
3824	0.1671545279
3825	0.1670809171
3826	0.167015589
3827	0.1669427481
3828	0.1669244329
3829	0.1668857493
3830	0.1668588248
3831	0.1668186713
3832	0.1667891569
3833	0.1667574261
3834	0.1666910014
3835	0.1666654651
3836	0.1666063315
3837	0.1665558305
3838	0.166515992
3839	0.1664547701
3840	0.166402461
3841	0.1663666121
3842	0.1663241139
3843	0.1663030339
3844	0.1662724929
3845	0.166251413
3846	0.1662290147
3847	0.1662072465
3848	0.1661774288
3849	0.1661384653
3850	0.1661156587
3851	0.1660531537
3852	0.166023791
3853	0.165985644
3854	0.1659586262
3855	0.1659362746
3856	0.1658824256
3857	0.1658594791
3858	0.1658420854
3859	0.1658309213
3860	0.1658090597
3861	0.1657685213
3862	0.1657171687
3863	0.1656689775
3864	0.1656518055
3865	0.1656018295
3866	0.1655617694
3867	0.1655307151
3868	0.1654796659
3869	0.1654688051
3870	0.16544811
3871	0.1654372726
3872	0.1654005021
3873	0.1653741376
3874	0.1653149339
3875	0.1653089377
3876	0.1652746871
3877	0.1652351636
3878	0.1652110855
3879	0.1651732885
3880	0.1651373347
3881	0.1650871254
3882	0.1650640738
3883	0.1650385959
3884	0.164999469
3885	0.1649636318
3886	0.1649458299
3887	0.1649269781
3888	0.1648807467
3889	0.1648647297
3890	0.1648345387
3891	0.1648194899
3892	0.1648048144
3893	0.1647871175
3894	0.1647560866
3895	0.1647285671
3896	0.1647126084
3897	0.1646668787
3898	0.1646451104
3899	0.1646233422
3900	0.1645930229
3901	0.1645771108
3902	0.1645309728
3903	0.1645054598
3904	0.1644678495
3905	0.1644264828
3906	0.1643858743
3907	0.1643336935
3908	0.164301951
3909	0.1642777563
3910	0.1642472853
3911	0.1642213874
3912	0.1642047987
3913	0.1641640153
3914	0.1641367874
3915	0.1641007286
3916	0.1640768489
3917	0.1640414433
3918	0.1640016282
3919	0.1639719039
3920	0.1639480824
3921	0.1639216945
3922	0.1638994829
3923	0.1638777613
3924	0.163848737
3925	0.1638092834
3926	0.1637883551
3927	0.163776281
3928	0.1637115245
3929	0.163663205
3930	0.1636474796
3931	0.1636121791
3932	0.1635662627
3933	0.1635415547
3934	0.1635151201
3935	0.1634735201
3936	0.1634378229
3937	0.1633989877
3938	0.1633829939
3939	0.163310713
3940	0.1632749692
3941	0.1632491879
3942	0.163205768
3943	0.1631906609
3944	0.1631410931
3945	0.163117365
3946	0.1630853775
3947	0.1630514536
3948	0.1630137732
3949	0.1629737597
3950	0.1629450154
3951	0.1629174492
3952	0.1628840969
3953	0.1628417385
3954	0.1628217201
3955	0.1627782419
3956	0.1627379951
3957	0.1626837494
3958	0.1626624011
3959	0.1626300403
3960	0.1625873904
3961	0.1625382776
3962	0.1624781991
3963	0.1624523245
3964	0.1624401454
3965	0.1623999219
3966	0.1623561288
3967	0.1623144937
3968	0.1622961668
3969	0.1622637827
3970	0.162218298
3971	0.1621892153
3972	0.16217181
3973	0.1621324848
3974	0.1621169927
3975	0.1620818672
3976	0.1620499031
3977	0.1620192455
3978	0.161987188
3979	0.1619736674
3980	0.1619453314
3981	0.1619056795
3982	0.1618871426
3983	0.1618673575
3984	0.1618339002
3985	0.1617754898
3986	0.1617538965
3987	0.1617131831
3988	0.1616979477
3989	0.161655461
3990	0.1616092764
3991	0.1615811969
3992	0.1615678746
3993	0.1615357005
3994	0.161495757
3995	0.1614840446
3996	0.1614539004
3997	0.1614345469
3998	0.1613987914
3999	0.1613484071
